# Particle/energy density (Gauss smear)
# Event=   10 Gaussian width=   1.000
# (1) time
# (2) rho                         (17)
# (3) rho_b                       (18)
# (4)  e(GeV/fm^3)                (19)
# (5)  T_xy                       (20)
# (6)  T_z                        (21)
# (7)  Lorentz invariant rho      (22)
# (8)  Lorentz invariant rho_b    (23)
# (9)  Lorentz invariant e        (24)
# (10) Lorentz invariant p        (25)
# (11) P_perp                     (26)
# (12) P_L                        (27)
# (13) Lorentz invariant T        (28)
# (14) Transeerse of F_x * x      (29)
# (15) full (F_i * i)/3           (30)
# (16) rho_s                      (31)
#   (1)       (2)       (3)       (4)        (5)      (6)        (7)        (8)        (9)        (10)       (11)      (12)      (13)      (14)      (15)       (16)     (17)       (18)       (19)       (20)       (21)       (21)
 20.1000      0.31338204      0.27920510      0.31600612      0.02301475      0.02571733      0.31338204      0.27920510      0.31600612      0.02391561      0.02301584      0.02571515      0.07631455      0.05936956      0.03957971      0.02057163       0.31338204      0.27920510      0.31600612      0.02301475      0.02571733      0.31338204      0.27920510      0.31600612      0.02391561      0.02301584      0.02571515      0.07631455      0.00000000      0.00000000      0.00059245
 20.4000      0.28708455      0.26596191      0.29743053      0.02117738      0.02086550      0.28708455      0.26596191      0.29743053      0.02107342      0.02117743      0.02086539      0.07340492      0.00000000      0.00000000      0.01944984       0.28708455      0.26596191      0.29743053      0.02117738      0.02086550      0.28708455      0.26596191      0.29743053      0.02107342      0.02117743      0.02086539      0.07340492      0.00000000      0.00000000      0.00058847
 20.7000      0.25984647      0.25403162      0.27845540      0.01892915      0.01578314      0.25984647      0.25403162      0.27845540      0.01788048      0.01892905      0.01578334      0.06881172      0.00000000      0.00000000      0.01818046       0.25984647      0.25403162      0.27845540      0.01892915      0.01578314      0.25984647      0.25403162      0.27845540      0.01788048      0.01892905      0.01578334      0.06881172             NaN             NaN      0.00056700
 21.0000      0.25213769      0.24311381      0.26624132      0.01790717      0.01602408      0.25213769      0.24311381      0.26624132      0.01727947      0.01790710      0.01602421      0.06853187      0.00000000      0.00000000      0.01699659       0.25213769      0.24311381      0.26624132      0.01790717      0.01602408      0.25213769      0.24311381      0.26624132      0.01727947      0.01790710      0.01602421      0.06853187      0.00000000      0.00000000      0.00052797
 21.3000      0.23525431      0.23287787      0.25472283      0.01714692      0.01504997      0.23525431      0.23287787      0.25472283      0.01644794      0.01714689      0.01505003      0.06991556      0.00000000      0.00000000      0.01565194       0.23525431      0.23287787      0.25472283      0.01714692      0.01504997      0.23525431      0.23287787      0.25472283      0.01644794      0.01714689      0.01505003      0.06991556      0.00000000      0.00000000      0.00047271
 21.6000      0.22414711      0.22306072      0.24285260      0.01619889      0.01371043      0.22414711      0.22306072      0.24285260      0.01536940      0.01619876      0.01371068      0.06856837      0.00000000      0.00000000      0.01413755       0.22414711      0.22306072      0.24285260      0.01619889      0.01371043      0.22414711      0.22306072      0.24285260      0.01536940      0.01619876      0.01371068      0.06856837      0.00000000      0.00000000      0.00040717
 21.9000      0.21208819      0.21120209      0.22825859      0.01480644      0.01263038      0.21208819      0.21120209      0.22825859      0.01408108      0.01480640      0.01263045      0.06639259      0.00000000      0.00000000      0.01244642       0.21208819      0.21120209      0.22825859      0.01480644      0.01263038      0.21208819      0.21120209      0.22825859      0.01408108      0.01480640      0.01263045      0.06639259      0.00000000      0.00000000      0.00033669
 22.2000      0.20494321      0.19937621      0.21582217      0.01425060      0.01122414      0.20494321      0.19937621      0.21582217      0.01324178      0.01425079      0.01122376      0.06461193      0.00749535      0.00500974      0.01096884       0.20494321      0.19937621      0.21582217      0.01425060      0.01122414      0.20494321      0.19937621      0.21582217      0.01324178      0.01425079      0.01122376      0.06461193      0.02606241      0.02019094      0.00027011
 22.5000      0.19651613      0.18649908      0.20137582      0.01357781      0.00971483      0.19651613      0.18649908      0.20137582      0.01229015      0.01357827      0.00971390      0.06254014      0.00095091      0.00304637      0.00955153       0.19651613      0.18649908      0.20137582      0.01357781      0.00971483      0.19651613      0.18649908      0.20137582      0.01229015      0.01357827      0.00971390      0.06254014      0.00000000      0.05584067      0.00020982
 22.8000      0.17780660      0.17344916      0.18503069      0.01171437      0.00827218      0.17780660      0.17344916      0.18503069      0.01056697      0.01171451      0.00827190      0.05942958      0.00406080      0.00335225      0.00823219       0.17780660      0.17344916      0.18503069      0.01171437      0.00827218      0.17780660      0.17344916      0.18503069      0.01056697      0.01171451      0.00827190      0.05942958      0.00460310      0.00306873      0.00015838
 23.1000      0.16791653      0.16155314      0.17194178      0.01087504      0.00723756      0.16791653      0.16155314      0.17194178      0.00966255      0.01087517      0.00723730      0.05754375      0.14560791      0.09707194      0.00701607       0.16791653      0.16155314      0.17194178      0.01087504      0.00723756      0.16791653      0.16155314      0.17194178      0.00966255      0.01087517      0.00723730      0.05754375      0.07280395      0.04853597      0.00011639
 23.4000      0.15036715      0.14973578      0.15953404      0.00909549      0.00685178      0.15036715      0.14973578      0.15953404      0.00834758      0.00909564      0.00685148      0.05551468      4.91954188      3.27969459      0.00592616       0.15036715      0.14973578      0.15953404      0.00909549      0.00685178      0.15036715      0.14973578      0.15953404      0.00834758      0.00909564      0.00685148      0.05551468      0.00000000      0.00000000      0.00008354
 23.7000      0.13885665      0.13849913      0.14824776      0.00837759      0.00718413      0.13885665      0.13849913      0.14824776      0.00797977      0.00837792      0.00718347      0.05746766      0.00274927      0.00183285      0.00496889       0.13885665      0.13849913      0.14824776      0.00837759      0.00718413      0.13885665      0.13849913      0.14824776      0.00797977      0.00837792      0.00718347      0.05746766      0.00136025      0.00090684      0.00005872
 24.0000      0.13806697      0.12743458      0.13742715      0.00829700      0.00674501      0.13806697      0.12743458      0.13742715      0.00777967      0.00829688      0.00674524      0.05634706      0.00000000      0.00000000      0.00414868       0.13806697      0.12743458      0.13742715      0.00829700      0.00674501      0.13806697      0.12743458      0.13742715      0.00777967      0.00829688      0.00674524      0.05634706      0.00000000      0.00000000      0.00004055
 24.3000      0.12650078      0.11722510      0.12539478      0.00738940      0.00544333      0.12650078      0.11722510      0.12539478      0.00674071      0.00738912      0.00544388      0.05328592      0.00000000      0.03331739      0.00346102       0.12650078      0.11722510      0.12539478      0.00738940      0.00544333      0.12650078      0.11722510      0.12539478      0.00674071      0.00738912      0.00544388      0.05328592      0.00000000      0.00000000      0.00002762
 24.6000      0.11137027      0.10811881      0.11456570      0.00567218      0.00446895      0.11137027      0.10811881      0.11456570      0.00527110      0.00567217      0.00446898      0.04732954      0.00000000      0.00000000      0.00289139       0.11137027      0.10811881      0.11456570      0.00567218      0.00446895      0.11137027      0.10811881      0.11456570      0.00527110      0.00567217      0.00446898      0.04732954      0.00000000      0.00000000      0.00001868
 24.9000      0.10624973      0.10068593      0.10706728      0.00534885      0.00396602      0.10624973      0.10068593      0.10706728      0.00488791      0.00534880      0.00396614      0.04600397      0.01239050      0.00826033      0.00242430       0.10624973      0.10068593      0.10706728      0.00534885      0.00396602      0.10624973      0.10068593      0.10706728      0.00488791      0.00534880      0.00396614      0.04600397      0.00000000      0.00000000      0.00001268
 25.2000      0.10741539      0.09457614      0.10114650      0.00522505      0.00489800      0.10741539      0.09457614      0.10114650      0.00511603      0.00522516      0.00489776      0.04762847      0.00000000      0.00000000 838860.80214782       0.10741539      0.09457614      0.10114650      0.00522505      0.00489800      0.10741539      0.09457614      0.10114650      0.00511603      0.00522516      0.00489776      0.04762847      0.00000000      0.00000000      0.00000000
 25.5000      0.09794856      0.08895722      0.09345396      0.00512476      0.00344959      0.09794856      0.08895722      0.09345396      0.00456637      0.00512474      0.00344964      0.04662008      0.00000000      0.00000000      0.00000000       0.09794856      0.08895722      0.09345396      0.00512476      0.00344959      0.09794856      0.08895722      0.09345396      0.00456637      0.00512474      0.00344964      0.04662008      0.00000000      0.00000000      0.00000000
 25.8000      0.09038058      0.08441689      0.08757138      0.00458615      0.00286491      0.09038058      0.08441689      0.08757138      0.00401241      0.00458621      0.00286480      0.04439456      0.00000000      0.00000000      0.00000000       0.09038058      0.08441689      0.08757138      0.00458615      0.00286491      0.09038058      0.08441689      0.08757138      0.00401241      0.00458621      0.00286480      0.04439456      0.00000000      0.00000000      0.00000000
 26.1000      0.08077969      0.08065403      0.08253111      0.00381522      0.00256492      0.08077969      0.08065403      0.08253111      0.00339845      0.00381534      0.00256467      0.04207061      1.53340025      2.06410916      0.00000000       0.08077969      0.08065403      0.08253111      0.00381522      0.00256492      0.08077969      0.08065403      0.08253111      0.00339845      0.00381534      0.00256467      0.04207061      0.00031052      0.00020702      0.00000000
 26.4000      0.07726591      0.07711395      0.07915238      0.00360212      0.00270181      0.07726591      0.07711395      0.07915238      0.00330202      0.00360215      0.00270176      0.04273576      0.01630529      0.01087020      0.00130194       0.07726591      0.07711395      0.07915238      0.00360212      0.00270181      0.07726591      0.07711395      0.07915238      0.00330202      0.00360215      0.00270176      0.04273576      0.01958026      0.01305351      0.00000374
 26.7000      0.07427769      0.07407077      0.07592251      0.00346886      0.00252268      0.07427769      0.07407077      0.07592251      0.00315347      0.00346888      0.00252265      0.04245511      0.06383673      0.04355782      0.00119461       0.07427769      0.07407077      0.07592251      0.00346886      0.00252268      0.07427769      0.07407077      0.07592251      0.00315347      0.00346888      0.00252265      0.04245511      0.05390000      0.03926667      0.00000358
 27.0000      0.07115866      0.07085888      0.07252740      0.00320109      0.00257427      0.07115866      0.07085888      0.07252740      0.00299215      0.00320113      0.00257418      0.04204895      0.05455494      0.03636996      0.00112287       0.07115866      0.07085888      0.07252740      0.00320109      0.00257427      0.07115866      0.07085888      0.07252740      0.00299215      0.00320113      0.00257418      0.04204895      0.00000050      0.00000033      0.00000361
 27.3000      0.06855328      0.06828371      0.06971532      0.00308542      0.00250012      0.06855328      0.06828371      0.06971532      0.00289032      0.00308552      0.00249991      0.04216165      0.01750000      0.01166667      0.00107397       0.06855328      0.06828371      0.06971532      0.00308542      0.00250012      0.06855328      0.06828371      0.06971532      0.00289032      0.00308552      0.00249991      0.04216165      0.09950000      0.06633333      0.00000000
 27.6000      0.06618403      0.06589634      0.06717229      0.00297349      0.00234489      0.06618403      0.06589634      0.06717229      0.00276396      0.00297362      0.00234464      0.04176173      0.00000000      0.00000000      0.00000000       0.06618403      0.06589634      0.06717229      0.00297349      0.00234489      0.06618403      0.06589634      0.06717229      0.00276396      0.00297362      0.00234464      0.04176173      0.00000000      0.00000000      0.00000000
 27.9000      0.06406004      0.06345891      0.06453745      0.00284861      0.00220664      0.06406004      0.06345891      0.06453745      0.00263462      0.00284881      0.00220624      0.04112740      0.00000000      0.00000000      0.00000000       0.06406004      0.06345891      0.06453745      0.00284861      0.00220664      0.06406004      0.06345891      0.06453745      0.00263462      0.00284881      0.00220624      0.04112740      0.00000000      0.00000000      0.00000000
 28.2000      0.06188825      0.06112190      0.06209885      0.00272212      0.00205219      0.06188825      0.06112190      0.06209885      0.00249881      0.00272236      0.00205172      0.04037616      0.00000000      0.00000000      0.00000000       0.06188825      0.06112190      0.06209885      0.00272212      0.00205219      0.06188825      0.06112190      0.06209885      0.00249881      0.00272236      0.00205172      0.04037616      0.00000000      4.99699719      0.00000000
 28.5000      0.05975859      0.05880648      0.05967566      0.00258898      0.00189333      0.05975859      0.05880648      0.05967566      0.00235710      0.00258924      0.00189280      0.03944365     -0.00000000     -0.00000000      0.00000000       0.05975859      0.05880648      0.05967566      0.00258898      0.00189333      0.05975859      0.05880648      0.05967566      0.00235710      0.00258924      0.00189280      0.03944365             NaN             NaN      0.00000000
 28.8000      0.05766387      0.05651893      0.05728215      0.00245184      0.00173713      0.05766387      0.05651893      0.05728215      0.00221360      0.00245213      0.00173655      0.03838800      0.00000000      0.00000000      0.00000000       0.05766387      0.05651893      0.05728215      0.00245184      0.00173713      0.05766387      0.05651893      0.05728215      0.00221360      0.00245213      0.00173655      0.03838800      0.00000000      0.00000000      0.00000000
 29.1000      0.05561754      0.05426435      0.05491700      0.00231329      0.00158392      0.05561754      0.05426435      0.05491700      0.00207017      0.00231360      0.00158331      0.03722147      0.00000000      0.00265019      0.00000000       0.05561754      0.05426435      0.05491700      0.00231329      0.00158392      0.05561754      0.05426435      0.05491700      0.00207017      0.00231360      0.00158331      0.03722147      0.02500000      0.01948267      0.00000000
 29.4000      0.05501675      0.05208547      0.05280361      0.00222690      0.00157902      0.05501675      0.05208547      0.05280361      0.00201094      0.00222715      0.00157851      0.03655138      0.00000000      0.00336486      0.00000000       0.05501675      0.05208547      0.05280361      0.00222690      0.00157902      0.05501675      0.05208547      0.05280361      0.00201094      0.00222715      0.00157851      0.03655138      0.00000000      0.05584067      0.00000000
 29.7000      0.05289613      0.04987393      0.05047092      0.00208835      0.00140281      0.05289613      0.04987393      0.05047092      0.00185984      0.00208861      0.00140230      0.03516020      0.00698002 ***************      0.00000000       0.05289613      0.04987393      0.05047092      0.00208835      0.00140281      0.05289613      0.04987393      0.05047092      0.00185984      0.00208861      0.00140230      0.03516020 *************** ***************      0.00000000
 30.0000      0.05089744      0.04772518      0.04823222      0.00195893      0.00123239      0.05089744      0.04772518      0.04823222      0.00171675      0.00195917      0.00123190      0.03372953      0.00000000 ***************      0.00000000       0.05089744      0.04772518      0.04823222      0.00195893      0.00123239      0.05089744      0.04772518      0.04823222      0.00171675      0.00195917      0.00123190      0.03372953 *************** ***************      0.00000000
